item_id,order_id,product_name,category,quantity,unit_price
I0001503,O000499,Door Agreement,Electronics,2,68.13
I0001504,O000499,Strong Able,Electronics,5,147.72
I0001505,O000500,Class Everybody,Beauty,8,498.28
I0001506,O000500,First Push,Home & Garden,6,285.49
I0001507,O000500,They Provide,Beauty,1,465.25
I0001508,O000500,Marriage Capital,Home & Garden,5,115.14
I0001509,O000500,Ready Reduce,Electronics,6,270.01
I0001510,O000501,Walk Field,Clothing,6,399.51
I0001511,O000502,Key Country,Electronics,6,310.77
I0001512,O000502,Million What,Electronics,1,356.79
I0001513,O000502,Rise Quite,Beauty,2,77.15
I0001514,O000503,Election Air,Toys,3,466.56
I0001515,O000503,Call Southern,Sports,3,317.16
I0001516,O000503,Factor Mind,Sports,3,43.29
I0001517,O000503,Audience Place,Electronics,1,393.79
I0001518,O000503,Skill High,Home & Garden,2,284.88
I0001519,O000504,Party Medical,Electronics,9,124.34
I0001520,O000504,Others Least,Books,9,84.41
I0001521,O000504,Trouble Evening,Electronics,2,441.8
I0001522,O000505,Production Rich,Electronics,1,342.24
I0001523,O000505,Maybe Rule,Books,3,80.43
I0001524,O000505,Television Call,Toys,5,451.25
I0001525,O000505,Hour Music,Electronics,2,63.39
I0001526,O000506,Significant Parent,Beauty,1,388.6
I0001527,O000506,Adult Through,Electronics,5,201.35
I0001528,O000506,Event Commercial,Beauty,4,400.93
I0001529,O000506,Party Article,Electronics,3,326.91
I0001530,O000507,Child Front,Sports,8,56.61
I0001531,O000508,Main Unit,Clothing,5,162.74
I0001532,O000508,Room Central,Sports,7,433.97
I0001533,O000509,Heavy Common,Clothing,10,425.28
I0001534,O000509,Argue Explain,Clothing,1,122.11
I0001535,O000509,Herself Kind,Toys,4,446.94
I0001536,O000509,Provide Which,Books,6,355.33
I0001537,O000510,Heart Anything,Electronics,5,142.45
I0001538,O000510,Figure Film,Electronics,9,63.95
I0001539,O000510,Next Purpose,Clothing,2,297.15
I0001540,O000511,Would Ball,Beauty,5,294.43
I0001541,O000511,My Daughter,Toys,3,396.23
I0001542,O000511,Space Production,Books,5,124.95
I0001543,O000511,Cover Southern,Sports,4,363.88
I0001544,O000512,Between Place,Books,8,477.37
I0001545,O000512,Soldier Computer,Books,8,445.19
I0001546,O000512,Of Future,Clothing,2,383.72
I0001547,O000513,Turn Four,Beauty,8,159.96
I0001548,O000513,The Through,Sports,6,256.24
I0001549,O000513,Reveal Such,Beauty,1,146.46
I0001550,O000513,Fish Experience,Toys,10,463.93
I0001551,O000514,Reveal Save,Sports,7,467.45
I0001552,O000514,Rise Him,Clothing,2,254.38
I0001553,O000515,Big Nor,Sports,9,145.38
I0001554,O000515,Particularly He,Sports,6,280.51
I0001555,O000515,Than Charge,Electronics,7,462.46
I0001556,O000516,Add Certain,Electronics,2,106.26
I0001557,O000516,National Father,Beauty,8,53.49
I0001558,O000516,Hotel Start,Sports,10,319.17
I0001559,O000517,Memory Its,Beauty,1,43.11
I0001560,O000517,Grow Will,Electronics,7,277.93
I0001561,O000517,Whether Commercial,Sports,6,288.65
I0001562,O000518,Blue Discover,Clothing,5,372.47
I0001563,O000518,Clear Most,Toys,2,141.51
I0001564,O000519,Do Theory,Clothing,4,164.91
I0001565,O000519,Cup Stuff,Books,4,382.82
I0001566,O000519,Watch Operation,Clothing,9,339.98
I0001567,O000519,Positive Road,Beauty,4,225.71
I0001568,O000519,Theory Never,Sports,3,415.36
I0001569,O000520,Throughout Night,Electronics,3,240.21
I0001570,O000520,Seem Ok,Toys,6,137.15
I0001571,O000520,Scientist Something,Electronics,8,134.89
I0001572,O000520,Suffer Build,Clothing,6,422.57
I0001573,O000521,Key Magazine,Sports,4,68.91
I0001574,O000521,Whom Ball,Beauty,6,269.62
I0001575,O000521,But Tell,Toys,3,458.56
I0001576,O000521,Catch Wind,Home & Garden,9,135.87
I0001577,O000521,Adult Media,Books,4,206.25
I0001578,O000522,Happen Forget,Toys,10,423.38
I0001579,O000522,Rock Him,Sports,2,308.81
I0001580,O000522,Chair Technology,Clothing,2,396.97
I0001581,O000522,Letter Voice,Home & Garden,2,246.98
I0001582,O000522,Picture Necessary,Toys,8,367.26
I0001583,O000523,Source Guess,Electronics,6,104.72
I0001584,O000523,Consider Security,Clothing,4,187.9
I0001585,O000523,Fly Air,Beauty,1,35.66
I0001586,O000523,Size Teacher,Books,4,415.3
I0001587,O000523,By Doctor,Home & Garden,4,422.93
I0001588,O000524,Career Tough,Home & Garden,1,39.42
I0001589,O000524,Rule Change,Clothing,9,252.5
I0001590,O000524,Rise Dream,Sports,7,78.93
I0001591,O000524,Food Car,Clothing,2,112.17
I0001592,O000524,Determine Case,Home & Garden,9,43.68
I0001593,O000525,Bar Large,Electronics,8,306.02
I0001594,O000525,Rock Source,Beauty,10,347.9
I0001595,O000526,Step Brother,Books,2,21.92
I0001596,O000526,Bank After,Electronics,10,315.7
I0001597,O000527,Stage Member,Home & Garden,3,239.7
I0001598,O000527,Sometimes Lawyer,Electronics,7,198.04
I0001599,O000527,And Debate,Sports,5,99.23
I0001600,O000527,Box Alone,Clothing,2,192.86
I0001601,O000528,Student Receive,Home & Garden,9,180.56
I0001602,O000528,Must Personal,Beauty,9,420.66
I0001603,O000528,Artist Manager,Books,7,195.88
I0001604,O000528,By When,Toys,6,353.5
I0001605,O000528,Environment Animal,Books,10,243.93
I0001606,O000529,Attorney Fish,Sports,10,290.82
I0001607,O000529,Region Action,Toys,5,294.66
I0001608,O000529,Somebody Big,Electronics,3,380.04
I0001609,O000529,Stay Candidate,Electronics,5,202.86
I0001610,O000530,Wife Play,Books,5,304.63
I0001611,O000530,Describe People,Home & Garden,9,134.04
I0001612,O000530,Wear Decision,Electronics,10,119.82
I0001613,O000530,Crime Religious,Home & Garden,8,346.27
I0001614,O000530,Have Air,Books,2,227.3
I0001615,O000531,Believe Child,Home & Garden,4,106.02
I0001616,O000531,Throughout Skin,Sports,2,224.37
I0001617,O000531,Year Fall,Toys,9,305.81
I0001618,O000531,Particularly Happen,Books,6,58.45
I0001619,O000532,He College,Toys,7,186.84
I0001620,O000533,Top Month,Beauty,2,126.07
I0001621,O000534,Statement Shoulder,Home & Garden,9,8.1
I0001622,O000534,Position Effort,Clothing,4,178.79
I0001623,O000534,Mouth Over,Sports,8,68.55
I0001624,O000535,Author Bit,Home & Garden,7,349.71
I0001625,O000536,Ten Particular,Books,9,312.67
I0001626,O000537,Source Address,Beauty,9,494.88
I0001627,O000537,Newspaper Director,Home & Garden,1,487.91
I0001628,O000537,Senior Dark,Clothing,6,58.4
I0001629,O000537,Father Congress,Beauty,5,361.77
I0001630,O000537,Week Somebody,Electronics,5,390.46
I0001631,O000538,Note Above,Beauty,5,307.36
I0001632,O000538,Share Bit,Beauty,7,489.07
I0001633,O000538,Window Difficult,Home & Garden,4,79.03
I0001634,O000538,Wife Mother,Toys,1,416.25
I0001635,O000538,Today Second,Books,2,194.73
I0001636,O000539,May Hit,Clothing,7,125.51
I0001637,O000540,Save Perform,Electronics,9,285.29
I0001638,O000540,Crime Less,Toys,1,203.61
I0001639,O000541,Report Both,Home & Garden,6,155.73
I0001640,O000542,Course They,Toys,10,297.72
I0001641,O000542,Hear Hundred,Electronics,6,178.25
I0001642,O000542,Language Difficult,Home & Garden,10,6.13
I0001643,O000542,My Drive,Home & Garden,1,414.55
I0001644,O000542,Involve Budget,Sports,8,34.06
I0001645,O000543,Sort Former,Toys,7,332.2
I0001646,O000544,Candidate Man,Toys,2,278.5
I0001647,O000544,Break Nature,Electronics,10,13.14
I0001648,O000544,Century Mission,Electronics,3,434.12
I0001649,O000544,Sound Herself,Clothing,1,391.94
I0001650,O000544,Sea Fight,Home & Garden,5,362.83
I0001651,O000545,Onto Seven,Home & Garden,10,221.79
I0001652,O000545,Amount Beautiful,Toys,5,144.47
I0001653,O000545,Generation Minute,Sports,5,314.45
I0001654,O000545,Business Image,Electronics,1,365.74
I0001655,O000545,Federal Loss,Toys,5,181.47
I0001656,O000546,Plan Simply,Clothing,2,431.91
I0001657,O000547,Forget Right,Electronics,9,178.75
I0001658,O000547,Thought Life,Books,5,248.74
I0001659,O000548,Draw Once,Clothing,4,198.12
I0001660,O000548,Involve Fill,Books,8,270.14
I0001661,O000548,Top Later,Clothing,2,91.58
I0001662,O000548,Current Tough,Sports,1,391.97
I0001663,O000549,Available Want,Beauty,4,22.38
I0001664,O000549,Thought Suffer,Home & Garden,8,208.74
I0001665,O000550,Maybe Wrong,Electronics,1,184.93
I0001666,O000551,Respond Hold,Clothing,6,429.74
I0001667,O000551,Country Add,Beauty,8,173.86
I0001668,O000551,Represent Million,Home & Garden,4,67.81
I0001669,O000551,Remember Book,Toys,9,210.57
I0001670,O000552,Individual Left,Home & Garden,1,31.0
I0001671,O000552,Necessary Reason,Books,10,56.85
I0001672,O000553,Require Bed,Beauty,5,274.12
I0001673,O000554,Call Character,Toys,2,271.31
I0001674,O000554,Indicate Institution,Beauty,10,316.21
I0001675,O000554,Run Performance,Sports,8,272.59
I0001676,O000554,Blue Site,Sports,2,195.72
I0001677,O000554,Wish Wait,Books,9,467.29
I0001678,O000555,Concern Attention,Beauty,10,311.96
I0001679,O000555,Himself Decide,Beauty,2,320.9
I0001680,O000555,Ground Deep,Beauty,2,66.54
I0001681,O000555,Physical Three,Toys,6,328.74
I0001682,O000555,International Can,Home & Garden,5,175.89
I0001683,O000556,Early This,Books,10,62.58
I0001684,O000556,Language Share,Home & Garden,6,465.69
I0001685,O000556,Money Family,Toys,1,108.15
I0001686,O000556,Southern Sell,Sports,2,152.75
I0001687,O000557,Space Party,Home & Garden,9,351.82
I0001688,O000557,Personal Explain,Home & Garden,9,95.86
I0001689,O000557,Something Strategy,Sports,1,376.32
I0001690,O000557,Suddenly Quickly,Books,9,17.98
I0001691,O000558,Yes Instead,Clothing,5,79.86
I0001692,O000558,Heart Maybe,Beauty,10,257.68
I0001693,O000558,Reflect Player,Home & Garden,5,370.05
I0001694,O000559,Interview Memory,Electronics,4,201.62
I0001695,O000559,Much Family,Electronics,8,330.93
I0001696,O000560,Choice Special,Books,10,408.33
I0001697,O000560,Look Box,Home & Garden,5,223.53
I0001698,O000561,Can Enough,Home & Garden,5,22.01
I0001699,O000561,Might Modern,Clothing,9,16.29
I0001700,O000561,During Production,Toys,7,414.67
I0001701,O000562,Yes Center,Clothing,2,146.21
I0001702,O000562,All Bit,Electronics,2,316.39
I0001703,O000563,Sing Argue,Electronics,2,155.04
I0001704,O000563,Then Author,Toys,1,117.91
I0001705,O000563,Moment Resource,Electronics,5,496.24
I0001706,O000563,Agreement Country,Beauty,1,425.72
I0001707,O000564,Idea Point,Electronics,2,68.92
I0001708,O000565,Respond General,Home & Garden,1,252.65
I0001709,O000565,Claim Floor,Toys,2,179.99
I0001710,O000565,Pretty Price,Electronics,3,479.67
I0001711,O000566,Big Soon,Clothing,7,464.76
I0001712,O000566,Ball Recent,Home & Garden,5,86.18
I0001713,O000567,Society Nature,Sports,2,300.03
I0001714,O000567,Speak Mind,Toys,1,96.54
I0001715,O000567,Structure Man,Books,3,51.87
I0001716,O000567,Defense Finally,Clothing,7,377.82
I0001717,O000568,Recently Modern,Books,8,489.32
I0001718,O000569,Military Mother,Sports,8,180.45
I0001719,O000569,Every Occur,Sports,2,190.58
I0001720,O000570,Gun Table,Electronics,6,435.96
I0001721,O000570,Trade Now,Beauty,5,9.93
I0001722,O000570,Office Affect,Electronics,9,207.58
I0001723,O000570,South Almost,Toys,10,5.1
I0001724,O000570,Law Up,Beauty,9,269.15
I0001725,O000571,Who By,Sports,3,209.32
I0001726,O000571,Identify Listen,Beauty,4,198.92
I0001727,O000571,Forward Tonight,Home & Garden,5,446.52
I0001728,O000571,However Level,Beauty,1,452.35
I0001729,O000572,Machine Also,Home & Garden,1,178.8
I0001730,O000572,Alone Cost,Clothing,8,249.31
I0001731,O000572,Onto Receive,Books,7,415.14
I0001732,O000573,Traditional State,Toys,3,468.52
I0001733,O000573,Floor Usually,Home & Garden,2,292.31
I0001734,O000574,Seat Community,Home & Garden,7,260.82
I0001735,O000574,Million Lawyer,Sports,7,335.5
I0001736,O000575,Center Forget,Books,4,111.0
I0001737,O000575,Senior Improve,Sports,7,293.31
I0001738,O000575,Method South,Books,1,320.33
I0001739,O000576,Break Outside,Beauty,9,93.94
I0001740,O000576,Republican Military,Beauty,6,368.69
I0001741,O000577,Receive Once,Sports,5,277.96
I0001742,O000577,Reveal Notice,Sports,8,328.17
I0001743,O000577,Owner Many,Electronics,7,375.72
I0001744,O000577,Maybe Or,Beauty,10,59.64
I0001745,O000578,Too Close,Electronics,4,121.81
I0001746,O000578,Move Arrive,Home & Garden,7,61.73
I0001747,O000579,Include Everyone,Electronics,2,159.84
I0001748,O000579,Miss Perhaps,Home & Garden,10,82.84
I0001749,O000579,Huge Practice,Home & Garden,10,152.78
I0001750,O000579,Require Head,Books,7,481.84
I0001751,O000580,Space Feel,Beauty,1,440.82
I0001752,O000580,Full Ask,Home & Garden,3,73.76
I0001753,O000580,Ahead Performance,Home & Garden,3,11.44
I0001754,O000580,Answer Career,Home & Garden,8,206.28
I0001755,O000580,Third Hit,Electronics,1,353.48
I0001756,O000581,Happy Table,Electronics,1,235.13
I0001757,O000581,Site Past,Clothing,1,349.88
I0001758,O000582,Agreement Southern,Sports,1,449.21
I0001759,O000583,Vote Process,Toys,4,86.81
I0001760,O000584,Growth Husband,Beauty,3,172.76
I0001761,O000584,Bill Later,Beauty,7,257.74
I0001762,O000584,Hair Heavy,Books,2,318.3
I0001763,O000584,Its Have,Toys,8,216.38
I0001764,O000584,Arrive Recently,Clothing,5,391.94
I0001765,O000585,Election End,Home & Garden,4,313.27
I0001766,O000585,Easy Raise,Home & Garden,7,114.65
I0001767,O000585,Forget Person,Clothing,9,311.85
I0001768,O000585,Become Whether,Books,9,267.25
I0001769,O000586,Rise Attorney,Toys,9,158.47
I0001770,O000586,Trouble Focus,Home & Garden,10,284.33
I0001771,O000586,Building Green,Home & Garden,3,6.84
I0001772,O000586,Condition Again,Beauty,4,498.67
I0001773,O000586,Nothing Gas,Electronics,3,486.69
I0001774,O000587,Always Magazine,Sports,7,452.45
I0001775,O000587,Really Treat,Toys,7,483.77
I0001776,O000588,Knowledge Out,Home & Garden,6,499.85
I0001777,O000588,Myself Week,Toys,6,264.29
I0001778,O000588,Know Example,Sports,8,329.2
I0001779,O000588,Again Safe,Toys,3,10.46
I0001780,O000588,Manager Per,Sports,2,132.11
I0001781,O000589,Age Free,Sports,5,117.89
I0001782,O000589,Huge Own,Home & Garden,9,330.68
I0001783,O000589,In Future,Home & Garden,6,329.62
I0001784,O000589,Page Billion,Sports,5,483.33
I0001785,O000590,System Middle,Beauty,1,311.99
I0001786,O000590,Black Rock,Clothing,9,106.85
I0001787,O000590,Republican Describe,Sports,1,91.56
I0001788,O000590,Great Model,Electronics,10,79.96
I0001789,O000590,Morning Talk,Home & Garden,6,288.93
I0001790,O000591,Southern Region,Books,5,11.58
I0001791,O000591,Group Compare,Home & Garden,7,390.12
I0001792,O000592,Possible Firm,Sports,2,151.76
I0001793,O000592,Himself Least,Home & Garden,8,169.56
I0001794,O000592,Defense Model,Sports,4,381.38
I0001795,O000593,Prove Throw,Toys,1,102.28
I0001796,O000593,Store Bag,Books,9,390.26
I0001797,O000593,Though To,Beauty,1,491.94
I0001798,O000593,North Difficult,Books,3,297.12
I0001799,O000594,Field Evidence,Books,2,131.2
I0001800,O000594,Anyone Finish,Electronics,10,37.9
I0001801,O000594,Painting Interest,Electronics,8,133.87
I0001802,O000594,Summer Draw,Sports,6,228.29
I0001803,O000595,Probably Situation,Electronics,5,162.82
I0001804,O000595,Best Series,Clothing,2,193.18
I0001805,O000595,Three Particular,Beauty,5,60.96
I0001806,O000596,Beyond Person,Books,9,352.13
I0001807,O000596,Great Explain,Books,3,62.31
I0001808,O000596,Audience Our,Beauty,1,52.77
I0001809,O000596,Suddenly Nice,Toys,2,34.23
I0001810,O000596,May Late,Sports,1,82.77
I0001811,O000597,Determine Hand,Electronics,9,414.98
I0001812,O000597,Stuff Ball,Beauty,3,309.28
I0001813,O000597,Reach Than,Toys,8,363.13
I0001814,O000597,Five Mother,Books,3,445.21
I0001815,O000597,Summer First,Home & Garden,8,367.51
I0001816,O000598,Lead Record,Electronics,8,403.02
I0001817,O000598,Notice Form,Home & Garden,2,110.45
I0001818,O000598,Decision Join,Books,6,46.85
I0001819,O000598,Interest Enter,Books,5,50.38
I0001820,O000599,Probably Myself,Home & Garden,7,16.8
I0001821,O000599,Long Remain,Books,2,153.6
I0001822,O000599,Source Officer,Electronics,5,192.57
I0001823,O000600,Couple Upon,Toys,9,204.71
I0001824,O000600,After Product,Clothing,3,154.16
I0001825,O000600,Score Name,Clothing,1,319.06
I0001826,O000600,Travel Culture,Clothing,7,18.53
I0001827,O000600,Part Money,Toys,9,22.92
I0001828,O000601,Different Recent,Books,8,468.23
I0001829,O000601,Than Situation,Sports,7,454.21
I0001830,O000601,Writer Manage,Electronics,9,372.61
I0001831,O000602,Executive Write,Toys,2,432.86
I0001832,O000602,Pull No,Electronics,8,133.5
I0001833,O000603,Table Possible,Beauty,5,114.64
I0001834,O000603,Tonight Specific,Books,8,331.21
I0001835,O000604,What Leader,Electronics,3,127.82
I0001836,O000605,Worry Others,Books,10,250.36
I0001837,O000605,Short Produce,Clothing,9,497.36
I0001838,O000605,As Nearly,Electronics,8,435.26
I0001839,O000606,Deep His,Sports,6,57.43
I0001840,O000606,Maintain Choose,Books,8,37.19
I0001841,O000606,Effect City,Electronics,7,73.41
I0001842,O000606,Skin Reveal,Home & Garden,10,198.66
I0001843,O000607,Southern First,Toys,7,109.89
I0001844,O000608,Three Learn,Beauty,3,235.79
I0001845,O000609,Item From,Home & Garden,4,339.9
I0001846,O000610,Trade Then,Sports,1,246.94
I0001847,O000610,Which Attack,Sports,6,305.33
I0001848,O000610,Protect Democrat,Home & Garden,2,62.53
I0001849,O000611,Throughout Itself,Books,2,402.93
I0001850,O000611,Example Than,Electronics,4,369.85
I0001851,O000612,Few Race,Toys,10,121.34
I0001852,O000612,College Establish,Home & Garden,3,153.08
I0001853,O000613,Right Plant,Sports,9,201.6
I0001854,O000614,Eat Into,Electronics,3,270.64
I0001855,O000614,Edge Build,Books,7,396.15
I0001856,O000614,Citizen Dark,Home & Garden,4,495.27
I0001857,O000614,Ahead Else,Sports,2,228.62
I0001858,O000614,Subject Their,Home & Garden,6,174.8
I0001859,O000615,Force Majority,Books,10,244.23
I0001860,O000616,Mention Opportunity,Sports,2,484.76
I0001861,O000616,Least Knowledge,Electronics,5,220.68
I0001862,O000617,Radio Western,Beauty,10,341.82
I0001863,O000617,Although Defense,Home & Garden,4,415.32
I0001864,O000617,Collection Explain,Electronics,2,168.75
I0001865,O000617,Century Air,Toys,5,154.19
I0001866,O000617,Evening Strategy,Toys,4,63.43
I0001867,O000618,Suggest Fall,Clothing,2,56.96
I0001868,O000618,Reason Oil,Books,8,202.17
I0001869,O000619,Control Quickly,Home & Garden,9,205.03
I0001870,O000620,Together And,Sports,3,474.39
I0001871,O000620,Seven Mention,Beauty,10,443.0
I0001872,O000621,Stay Again,Beauty,5,209.7
I0001873,O000622,Around Trade,Toys,6,188.17
I0001874,O000623,Watch Because,Books,3,105.98
I0001875,O000623,Former Play,Clothing,6,286.67
I0001876,O000623,Fire Trial,Sports,5,399.07
I0001877,O000623,Attack Wear,Books,2,293.98
I0001878,O000624,Investment Watch,Books,5,32.06
I0001879,O000625,Himself Remain,Home & Garden,5,283.97
I0001880,O000626,Really Value,Clothing,3,340.41
I0001881,O000626,Believe Industry,Home & Garden,2,108.3
I0001882,O000626,Yes Those,Toys,1,370.09
I0001883,O000626,Shake Thousand,Beauty,6,126.55
I0001884,O000627,Challenge Eat,Beauty,7,365.78
I0001885,O000628,Brother Own,Electronics,8,67.66
I0001886,O000628,Simple Month,Beauty,1,225.83
I0001887,O000628,Worker Camera,Beauty,3,229.62
I0001888,O000628,Nearly Red,Sports,6,325.3
I0001889,O000629,Them Partner,Clothing,8,475.02
I0001890,O000629,Stage Word,Books,4,85.74
I0001891,O000629,Network Enter,Books,4,135.72
I0001892,O000630,Model Usually,Electronics,2,200.15
I0001893,O000630,Believe Economy,Books,7,176.79
I0001894,O000630,Plan Can,Sports,9,78.67
I0001895,O000630,Spring Surface,Home & Garden,2,496.01
I0001896,O000630,Form Girl,Beauty,6,98.15
I0001897,O000631,There Pattern,Clothing,8,412.56
I0001898,O000632,Since In,Sports,5,311.68
I0001899,O000632,Sure Smile,Toys,7,134.85
I0001900,O000632,Six Eat,Electronics,5,215.93
I0001901,O000632,Worry Land,Toys,5,354.94
I0001902,O000632,Discover Charge,Beauty,1,415.45
I0001903,O000633,Both Continue,Sports,4,285.41
I0001904,O000633,Difficult Face,Electronics,10,68.09
I0001905,O000633,Less Issue,Sports,3,333.49
I0001906,O000633,Environmental Travel,Books,2,392.08
